x,f(x)
-4.046,-2542.856
-3.359,-240.749
-2.600,128.334
-0.545,-0.096
-3.557,-668.300
-3.569,-702.906
3.052,0.121
-0.295,-0.009
3.365,-0.299
-1.202,-1.333
-0.740,-0.281
-3.801,-1542.646
4.306,-0.521
4.437,-0.338
3.510,-0.487
-0.977,-0.707
-2.655,131.310
-3.162,-15.344
-4.211,-2906.129
1.854,0.336
-3.626,-881.249
3.919,-0.807
-4.859,1831.609
-4.895,2307.555
-0.233,-0.003
-3.436,-378.677
-3.767,-1402.753
-4.302,-2872.521
1.008,-0.104
3.715,-0.709
-1.125,-1.106
1.406,-0.093
-3.263,-110.713
1.604,0.028
-2.030,34.377
-0.474,-0.057
2.420,0.830
2.882,0.354
-1.283,-1.532
-3.243,-88.475
-1.695,3.643
-0.045,-0.000
2.089,0.667
-0.408,-0.032
-1.304,-1.568
-4.330,-2820.104
-1.472,-1.228
2.265,0.818
-4.328,-2824.447
3.633,-0.631
3.656,-0.655
2.376,0.838
4.361,-0.446
-0.081,-0.000
-1.643,1.782
2.662,0.641
0.608,-0.042
-2.294,81.486
-2.985,82.839
1.067,-0.111
3.466,-0.430
-3.568,-701.833
1.933,0.454
0.284,-0.004
4.321,-0.501
-2.484,115.226
-1.015,-0.800
2.198,0.776
1.662,0.086
-0.645,-0.175
-0.594,-0.130
2.338,0.838
-4.507,-1983.050
-4.640,-800.090
-4.697,-175.748
4.330,-0.489
-1.743,5.981
0.119,-0.000
1.941,0.466
4.611,-0.108
-0.289,-0.008
0.437,-0.017
-1.852,13.558
3.214,-0.097
1.707,0.138
-0.044,-0.000
-2.720,131.479
-2.695,131.881
-4.973,3363.906
-1.667,2.563
-4.872,2003.195
0.331,-0.007
4.546,-0.189
-1.445,-1.398
-2.151,54.296
1.141,-0.118
0.862,-0.083
-1.150,-1.182
2.552,0.752
4.232,-0.615
-3.797,-1525.710
-1.117,-1.083
-4.459,-2297.715
4.412,-0.373
-0.007,-0.000
3.452,-0.412
-1.643,1.778
-3.409,-326.161
4.706,-0.006
0.708,-0.059
-0.248,-0.004
4.144,-0.708
-4.160,-2843.814
-3.871,-1840.200
2.532,0.768
-2.613,129.239
0.738,-0.064
-2.127,50.050
-2.222,67.411
-2.979,85.037
-0.218,-0.003
3.967,-0.805
-4.600,-1200.674
-3.876,-1864.750
0.022,-0.000
-3.148,-4.730
-0.809,-0.380
-1.749,6.268
-4.270,-2907.215
-3.802,-1546.362
-3.404,-317.110
-1.498,-1.009
2.513,0.783
-3.366,-251.837
-1.737,5.629
-0.965,-0.679
1.686,0.113
3.047,0.128
0.104,-0.000
0.467,-0.021
-0.622,-0.154
2.462,0.813
1.079,-0.113
-4.213,-2907.742
0.510,-0.027
-1.866,14.804
3.206,-0.087
4.033,-0.784
1.229,-0.120
-1.517,-0.805
-3.596,-785.451
-3.208,-53.857
4.619,-0.099
0.746,-0.065
-0.321,-0.012
1.809,0.272
3.604,-0.600
-3.169,-20.357
1.927,0.445
4.455,-0.313
1.854,0.336
-3.251,-97.330
0.110,-0.000
-0.369,-0.021
-1.852,13.576
3.199,-0.077
-0.016,-0.000
3.795,-0.767
2.236,0.802
-0.554,-0.102
4.668,-0.044
-0.777,-0.331
0.493,-0.024
1.418,-0.088
-0.653,-0.183
0.376,-0.011
-2.165,56.719
4.149,-0.703
-3.805,-1560.832
-4.706,-78.965
-1.695,3.643
2.108,0.689
2.194,0.772
3.302,-0.214
0.484,-0.023
2.781,0.492
3.953,-0.806
3.994,-0.799
-4.530,-1810.261
2.915,0.309
-2.144,52.998
1.477,-0.062
4.556,-0.176
-2.733,131.049
0.897,-0.089
2.128,0.711
0.901,-0.089
0.391,-0.012
-2.555,124.177
3.765,-0.748
4.549,-0.185
3.033,0.147
-0.194,-0.002
-0.942,-0.627
2.940,0.274
-3.953,-2189.283
-4.038,-2516.324
-3.768,-1406.396
-0.319,-0.012
-3.625,-877.032
-3.859,-1790.496
-4.298,-2878.518
2.840,0.411
1.621,0.044
0.982,-0.101
2.124,0.707
0.235,-0.002
2.008,0.561
-2.030,34.393
-2.466,112.407
3.287,-0.194
1.099,-0.114
-0.461,-0.051
2.753,0.529
2.890,0.342
-0.430,-0.039
-4.184,-2879.184
1.017,-0.105
0.451,-0.019
-0.472,-0.056
-2.725,131.343
-0.054,-0.000
4.740,0.025
0.383,-0.012
-2.216,66.273
-4.636,-837.531
0.546,-0.032
1.163,-0.119
-3.504,-529.038
3.234,-0.123
-1.752,6.427
-1.758,6.786
-2.197,62.774
4.061,-0.770
4.358,-0.450
1.985,0.529
2.206,0.782
-2.576,126.291
1.858,0.343
0.541,-0.031
-2.647,131.013
3.046,0.128
-4.263,-2911.502
4.122,-0.727
-2.269,76.654
-1.253,-1.467
3.480,-0.449
-1.490,-1.086
3.524,-0.504
4.977,0.162
2.519,0.779
2.228,0.797
4.043,-0.779
0.218,-0.002
-3.408,-324.797
-2.135,51.467
-1.257,-1.476
1.483,-0.059
0.856,-0.083
4.347,-0.466
-0.629,-0.160
-0.610,-0.144
1.167,-0.119
3.642,-0.640
0.047,-0.000
-2.168,57.316
-3.567,-698.571
2.297,0.830
-1.793,9.003
4.157,-0.696
4.176,-0.677
-4.474,-2206.495
-1.772,7.632
-3.083,37.334
-1.457,-1.331
-0.867,-0.478
1.312,-0.114
4.780,0.058
-3.144,-1.395
2.448,0.820
-0.280,-0.007
1.977,0.518
-4.492,-2083.140
3.702,-0.699
0.819,-0.077
2.784,0.487
-1.480,-1.169
-2.260,74.819
-3.432,-369.194
-0.026,-0.000
2.404,0.834
4.855,0.108
-2.965,90.126
-0.091,-0.000
-0.920,-0.580
-1.348,-1.605
2.343,0.839
0.022,-0.000
4.590,-0.133
0.326,-0.007
-3.954,-2194.549
2.762,0.517
-4.938,2884.428
-3.503,-528.079
4.333,-0.484
3.811,-0.776
2.997,0.196
-2.148,53.714
-0.279,-0.007
1.344,-0.109
-3.705,-1157.196
-3.764,-1390.785
4.890,0.127
-2.594,127.886
-0.337,-0.015
-1.460,-1.310
2.228,0.797
2.120,0.702
3.036,0.142
-3.226,-71.692
-2.742,130.657
-3.637,-916.363
4.491,-0.263
-4.961,3193.763
-0.352,-0.018
-1.223,-1.391
-4.269,-2908.519
-4.233,-2916.373
3.756,-0.742
-1.435,-1.442
-3.294,-148.203
-0.444,-0.044
1.802,0.262
-3.638,-920.531
2.157,0.740
-4.777,781.983
-3.356,-234.775
1.686,0.113
-3.020,68.877
-0.758,-0.304
-2.116,48.132
-3.067,46.321
-0.843,-0.436
-3.307,-164.224
4.553,-0.180
4.711,-0.002
-1.282,-1.531
-0.997,-0.755
0.007,-0.000
-2.581,126.766
-1.289,-1.543
-2.667,131.640
-0.205,-0.002
-4.588,-1307.615
-0.537,-0.091
4.264,-0.576
1.261,-0.119
2.824,0.434
0.555,-0.034
0.626,-0.045
4.441,-0.333
-1.796,9.176
-4.092,-2687.757
-1.273,-1.512
-2.616,129.414
0.459,-0.020
-3.924,-2067.975
-1.931,21.490
-4.508,-1970.818
-0.704,-0.237
-1.509,-0.899
4.672,-0.040
3.648,-0.647
3.358,-0.289
0.721,-0.061
0.587,-0.039
2.001,0.552
-1.468,-1.261
4.045,-0.779
-4.180,-2874.355
1.063,-0.111
3.542,-0.527
4.636,-0.079
0.990,-0.102
-0.489,-0.063
-0.128,-0.000
-2.522,120.322
-4.681,-356.669
-1.498,-1.007
-1.702,3.942
3.763,-0.747
1.242,-0.120
-0.359,-0.019
4.885,0.124
-4.025,-2467.472
3.876,-0.801
-0.162,-0.001
-4.866,1926.266
-3.873,-1851.286
0.844,-0.081
-4.821,1331.732
-3.795,-1519.540
1.672,0.097
-4.418,-2514.506
-2.286,79.874
3.574,-0.564
0.528,-0.030
-4.892,2268.021
3.548,-0.533
0.337,-0.008
1.305,-0.115
1.471,-0.065
-1.970,26.158
4.464,-0.301
-2.615,129.353
4.631,-0.085
3.963,-0.805
1.747,0.187
3.793,-0.766
3.337,-0.261
1.750,0.191
-0.059,-0.000
3.933,-0.808
-0.269,-0.006
-3.825,-1645.954
2.630,0.676
-0.759,-0.306
2.874,0.364
3.146,-0.006
-0.259,-0.005
-1.481,-1.159
-3.842,-1718.750
1.105,-0.115
-4.705,-90.308
-4.666,-519.531
3.652,-0.650
-3.935,-2114.230
1.999,0.550
1.215,-0.121
0.852,-0.082
-3.731,-1260.284
-3.446,-397.671
-0.399,-0.029
-4.018,-2444.892
2.320,0.836
-0.782,-0.339
0.482,-0.023
-0.947,-0.638
1.295,-0.117
-3.949,-2170.326
-1.472,-1.231
-2.789,127.103
-1.176,-1.258
2.555,0.750
-1.905,18.556
-3.463,-434.458
1.436,-0.082
2.933,0.283
-3.012,72.498
2.476,0.806
2.544,0.759
0.107,-0.000
-2.922,103.008
3.273,-0.176
-0.621,-0.152
-2.220,67.176
3.978,-0.803
3.464,-0.429
4.899,0.131
-2.660,131.447
-0.146,-0.001
-2.704,131.803
-1.752,6.469
-0.790,-0.351
3.125,0.022
-4.784,872.228
-0.310,-0.011
0.348,-0.008
-3.641,-929.011
0.073,-0.000
1.112,-0.116
-2.929,101.293
-1.050,-0.894
3.506,-0.482
1.162,-0.119
-4.920,2643.724
4.322,-0.499
-2.835,121.294
4.885,0.124
-3.364,-247.957
2.356,0.839
-2.149,53.851
1.320,-0.113
-1.773,7.671
-3.542,-626.723
0.460,-0.020
-1.057,-0.913
0.707,-0.059
1.328,-0.112
-2.326,87.723
-1.936,22.042
-2.088,43.334
1.789,0.243
0.778,-0.070
1.321,-0.113
-0.940,-0.623
-4.690,-259.526
1.664,0.088
-1.713,4.466
4.851,0.106
0.821,-0.077
2.126,0.709
-2.154,54.779
-2.877,113.834
4.242,-0.603
2.881,0.356
2.502,0.790
-2.838,120.812
-3.185,-33.655
1.405,-0.093
2.044,0.611
-1.681,3.100
-4.266,-2910.080
4.633,-0.082
0.122,-0.000
4.465,-0.299
-2.142,52.710
-0.153,-0.001
-3.813,-1592.495
-3.024,67.261
-3.651,-962.183
4.671,-0.042
-3.017,70.131
-0.539,-0.092
-3.026,66.366
4.975,0.162
-3.680,-1065.632
1.229,-0.120
-4.520,-1888.259
-2.266,75.977
-0.786,-0.345
-2.371,96.141
0.009,-0.000
4.373,-0.429
-3.372,-260.224
-2.186,60.770
2.785,0.486
-1.000,-0.763
0.063,-0.000
-1.773,7.705
3.492,-0.465
-4.934,2828.217
0.991,-0.102
3.182,-0.054
2.668,0.634
3.455,-0.417
-1.229,-1.408
2.245,0.807
-2.774,128.536
4.779,0.057
2.075,0.650
-2.158,55.502
1.778,0.229
-1.252,-1.466
3.092,0.067
-4.513,-1933.894
-1.186,-1.287
3.882,-0.802
0.817,-0.076
3.340,-0.265
-1.998,29.846
1.546,-0.019
-0.418,-0.035
-2.568,125.570
-0.137,-0.000
-0.695,-0.227
1.657,0.080
3.800,-0.770
1.927,0.445
-0.049,-0.000
-1.770,7.523
-0.945,-0.634
-3.923,-2063.861
4.200,-0.652
1.353,-0.107
-3.568,-700.493
4.257,-0.585
-3.006,74.717
0.557,-0.034
-4.745,389.091
-4.017,-2439.779
-0.335,-0.015
1.755,0.199
-2.071,40.679
-4.855,1783.414
2.767,0.510
2.768,0.508
0.065,-0.000
-4.501,-2023.704
-2.708,131.747
-0.632,-0.163
-3.846,-1735.888
3.931,-0.808
-4.781,827.055
-1.934,21.739
-4.693,-221.231
-1.917,19.865
3.840,-0.789
-2.936,99.105
-0.951,-0.647
0.262,-0.003
2.161,0.744
4.730,0.016
-4.151,-2827.477
2.685,0.614
1.831,0.303
-4.199,-2896.645
-4.834,1504.847
0.055,-0.000
-0.492,-0.065
-0.944,-0.631
-2.861,117.001
4.227,-0.621
2.337,0.838
-3.312,-171.216
2.736,0.550
2.300,0.831
3.323,-0.242
4.763,0.045
3.171,-0.039
3.843,-0.790
-1.232,-1.414
-3.743,-1304.683
-3.300,-155.834
-4.830,1458.933
-4.336,-2805.069
2.967,0.237
-4.454,-2325.843
-1.404,-1.547
2.935,0.280
0.289,-0.005
-4.402,-2587.171
2.405,0.834
-3.190,-38.086
-0.679,-0.209
-3.191,-38.725
2.914,0.310
-2.813,124.386
4.044,-0.779
2.756,0.524
3.470,-0.436
-1.116,-1.080
-2.570,125.747
3.699,-0.696
-3.549,-645.962
-1.099,-1.030
-0.741,-0.283
-1.346,-1.605
3.442,-0.400
-1.587,0.322
0.133,-0.000
-1.503,-0.966
-4.378,-2678.351
-3.868,-1827.941
0.743,-0.064
3.914,-0.807
1.109,-0.115
-2.127,49.975
2.761,0.518
-0.867,-0.477
-1.486,-1.120
-4.315,-2850.097
-2.056,38.306
4.814,0.083
-3.735,-1273.589
-1.248,-1.455
4.966,0.159
1.205,-0.121
-4.571,-1463.919
-2.577,126.410
-0.676,-0.206
-4.265,-2910.927
-0.333,-0.014
1.171,-0.120
0.235,-0.002
-2.413,103.672
-0.246,-0.004
1.090,-0.114
-0.101,-0.000
-4.534,-1776.611
1.638,0.061
-2.400,101.516
4.671,-0.041
3.783,-0.760
-3.587,-758.041
4.434,-0.343
4.798,0.071
-3.227,-72.556
-2.214,66.011
0.714,-0.060
-0.839,-0.429
-0.309,-0.011
-2.400,101.426
3.924,-0.807
4.185,-0.667
1.153,-0.119
2.826,0.431
-2.074,41.031
1.521,-0.036
0.948,-0.096
-1.948,23.408
1.855,0.339
-2.593,127.762
3.181,-0.053
-4.034,-2501.365
-2.375,96.887
-2.270,76.738
-4.492,-2083.272
4.554,-0.178
-3.881,-1885.826
-3.294,-147.727
1.364,-0.105
3.852,-0.793
4.678,-0.034
3.839,-0.789
3.629,-0.627
-3.070,44.763
1.434,-0.082
3.357,-0.288
4.926,0.143
-0.471,-0.055
-4.780,821.159
2.672,0.629
1.927,0.445
0.230,-0.002
3.335,-0.258
1.582,0.009
-1.581,0.188
-1.586,0.296
3.275,-0.178
1.913,0.424
4.660,-0.052
0.350,-0.009
-1.314,-1.582
-1.917,19.857
-1.400,-1.556
4.743,0.027
4.252,-0.591
2.681,0.618
-2.089,43.606
-2.199,63.203
-0.964,-0.676
-2.437,107.863
0.457,-0.020
4.470,-0.292
2.842,0.409
0.200,-0.001
4.825,0.090
-3.135,4.415
-4.416,-2524.009
-2.939,98.349
1.833,0.307
3.111,0.040
-4.624,-965.122
0.649,-0.049
2.585,0.723
-0.143,-0.000
-2.952,94.195
4.484,-0.273
-1.473,-1.226
-0.518,-0.079
-0.840,-0.429
0.821,-0.077
4.254,-0.589
-1.279,-1.524
4.232,-0.615
-0.846,-0.440
4.314,-0.511
-1.170,-1.241
3.843,-0.790
-0.330,-0.014
1.191,-0.120
-1.311,-1.578
-2.419,104.745
4.754,0.037
2.780,0.493
1.328,-0.112
2.350,0.839
3.347,-0.274
4.171,-0.682
1.220,-0.121
-3.499,-517.247
-2.502,117.676
0.400,-0.013
4.401,-0.389
1.418,-0.088
-2.150,54.057
3.886,-0.803
-4.029,-2483.976
1.746,0.187
4.892,0.128
2.759,0.520
-0.123,-0.000
4.278,-0.558
-4.137,-2799.560
3.996,-0.798
3.986,-0.801
4.656,-0.057
2.931,0.287
-1.657,2.219
-0.582,-0.121
0.523,-0.029
-3.103,25.494
2.387,0.837
-3.129,8.562
-0.467,-0.054
2.090,0.668
-3.199,-45.935
4.230,-0.618
0.692,-0.056
2.338,0.838
-1.204,-1.339
-0.847,-0.442
-2.052,37.569
4.951,0.153
1.108,-0.115
-2.490,116.064
-4.383,-2660.038
-0.502,-0.070
-0.519,-0.080
3.564,-0.553
-3.730,-1254.056
0.827,-0.078
-4.474,-2204.867
0.620,-0.044
3.077,0.086
1.270,-0.119
2.086,0.664
1.470,-0.066
0.192,-0.001
-4.772,723.052
3.793,-0.766
-3.547,-640.806
-3.215,-60.847
0.493,-0.024
-3.626,-880.765
3.170,-0.038
2.566,0.740
4.519,-0.224
4.439,-0.336
-4.019,-2446.381
-4.749,430.397
0.626,-0.045
-1.014,-0.799
-4.692,-236.437
3.314,-0.230
-1.361,-1.604
2.655,0.648
-3.555,-663.642
0.573,-0.036
-3.168,-20.096
2.897,0.334
-4.905,2439.650
2.718,0.573
-2.799,126.053
0.627,-0.045
2.180,0.761
-0.328,-0.014
4.073,-0.763
4.725,0.011
3.596,-0.591
1.876,0.370
-3.144,-1.864
0.737,-0.063
1.541,-0.023
3.033,0.146
1.323,-0.113
-4.436,-2422.930
2.794,0.473
-3.395,-300.379
0.255,-0.003
-1.436,-1.438
-4.090,-2681.119
-1.522,-0.751
3.491,-0.463
3.501,-0.475
3.659,-0.657
3.587,-0.580
-0.537,-0.090
-4.912,2533.785
-0.741,-0.282
0.007,-0.000
-4.832,1481.662
-1.519,-0.782
4.948,0.152
0.052,-0.000
-0.821,-0.398
0.009,-0.000
-0.749,-0.293
4.260,-0.581
2.784,0.488
2.688,0.610
4.973,0.161
0.774,-0.069
-2.382,98.266
0.601,-0.041
3.345,-0.271
-0.373,-0.023
4.292,-0.541
2.104,0.684
1.046,-0.109
-1.324,-1.592
-4.611,-1091.390
3.014,0.173
-4.107,-2727.826
-4.452,-2338.937
-2.029,34.200
-2.599,128.280
3.842,-0.790
-2.158,55.599
-4.750,448.585
-4.565,-1517.925
4.701,-0.011
2.050,0.618
4.453,-0.315
4.852,0.106
-3.603,-804.624
0.202,-0.001
-1.940,22.498
-4.973,3364.931
-1.976,26.870
2.039,0.603
-1.425,-1.483
0.401,-0.013
-0.022,-0.000
-0.293,-0.009
2.800,0.465
3.051,0.122
-4.515,-1921.436
1.416,-0.089
0.153,-0.000
2.570,0.736
1.539,-0.024
0.261,-0.003
1.013,-0.105
-4.899,2366.105
-1.119,-1.089
4.534,-0.205
-4.706,-70.665
2.366,0.839
0.001,-0.000
-3.792,-1503.834
-1.503,-0.960
-4.156,-2837.579
1.365,-0.105
-4.966,3264.920
2.324,0.836
0.845,-0.081
1.073,-0.112
-3.335,-202.859
-0.366,-0.021
0.202,-0.001
-4.034,-2500.425
4.620,-0.097
-1.037,-0.858
-2.496,116.850
2.850,0.397
-2.512,119.119
2.171,0.753
-4.625,-956.661
-3.057,51.355
4.789,0.064
-0.184,-0.001
-4.832,1476.309
-3.092,32.023
-2.847,119.380
2.836,0.417
0.621,-0.044
-0.075,-0.000
-0.934,-0.610
-4.190,-2887.424
-0.480,-0.059
2.116,0.699
-4.642,-778.455
-3.386,-284.217
4.214,-0.636
-0.658,-0.187
-4.215,-2908.932
-0.337,-0.015
3.959,-0.806
0.919,-0.092
-4.384,-2657.720
-4.941,2926.992
-0.515,-0.077
4.093,-0.749
3.948,-0.807
3.990,-0.800
2.934,0.282
0.276,-0.004
-4.360,-2739.076
1.470,-0.066
4.370,-0.434
4.958,0.156
-2.793,126.741
1.148,-0.118
-0.571,-0.113
2.022,0.581
1.805,0.266
3.307,-0.221
1.368,-0.104
-0.299,-0.009
3.504,-0.479
-3.578,-729.998
4.752,0.035
-0.150,-0.001
-3.522,-575.926
4.671,-0.041
-2.666,131.602
4.371,-0.432
0.412,-0.015
-1.349,-1.605
1.305,-0.115
2.659,0.645
-0.497,-0.068
4.228,-0.620
-4.989,3574.762
1.748,0.188
-1.287,-1.540
4.903,0.133
1.488,-0.056
-3.525,-581.923
-2.367,95.500
-3.594,-777.316
0.723,-0.061
0.430,-0.016
-0.751,-0.295
-1.713,4.446
-1.595,0.502
-0.300,-0.009
-1.812,10.351
-3.770,-1414.211
-4.864,1893.439
0.535,-0.031
0.599,-0.041
0.519,-0.028
-3.462,-432.839
-1.118,-1.088
-4.250,-2916.403
0.638,-0.047
-3.485,-485.196
4.488,-0.267
-2.400,101.432
3.333,-0.255
3.054,0.118
4.759,0.041
3.158,-0.022
1.638,0.061
-1.636,1.545
3.871,-0.799
3.268,-0.169
-4.660,-584.776
2.902,0.326
0.794,-0.073
0.607,-0.042
-0.851,-0.449
-4.100,-2709.034
-4.182,-2877.583
-0.847,-0.442
3.444,-0.402
3.369,-0.304
-1.078,-0.972
-0.856,-0.457
3.886,-0.803
-1.764,7.131
4.929,0.145
1.662,0.086
0.406,-0.014
-3.736,-1277.047
-0.257,-0.005
-2.667,131.639
3.133,0.012
-4.277,-2901.974
-0.824,-0.403
4.398,-0.394
2.663,0.640
-1.619,1.081
-3.110,21.282
2.395,0.836
4.757,0.039
4.334,-0.484
0.781,-0.071
-0.953,-0.652
-4.994,3651.452
3.419,-0.369
-2.212,65.602
-0.394,-0.028
-2.676,131.791
1.530,-0.030
-4.458,-2303.132
-0.147,-0.001
1.211,-0.121
1.013,-0.105
-4.461,-2285.908
-3.763,-1384.775
-3.349,-225.001
0.502,-0.026
-3.414,-335.293
-0.774,-0.327
2.236,0.802
1.050,-0.109
-0.840,-0.430
-1.166,-1.230
1.663,0.088
2.218,0.791
1.017,-0.105
4.513,-0.233
-3.928,-2083.323
3.915,-0.807
1.890,0.390
-4.884,2156.153
4.898,0.131
-2.824,122.912
0.448,-0.019
-1.523,-0.738
-4.141,-2806.800
-0.138,-0.000
-0.188,-0.001
4.300,-0.530
-4.493,-2081.935
1.287,-0.117
-1.116,-1.080
-1.474,-1.215
-4.632,-881.393
3.141,0.001
-4.507,-1980.174
2.109,0.691
-4.886,2189.394
2.802,0.463
3.936,-0.808
2.218,0.790
3.443,-0.401
-0.933,-0.609
3.889,-0.804
-0.706,-0.239
-0.628,-0.159
-0.313,-0.011
-0.159,-0.001
-0.901,-0.542
1.517,-0.039
4.686,-0.025
0.229,-0.002
4.917,0.139
0.584,-0.038
-0.628,-0.159
3.268,-0.169
1.399,-0.095
0.792,-0.073
-3.790,-1495.921
2.108,0.689
-1.783,8.331
-0.780,-0.336
-4.723,119.164
-4.614,-1059.514
-1.373,-1.597
-1.811,10.284
-1.130,-1.123
0.522,-0.029
-4.668,-498.380
4.699,-0.013
-2.954,93.795
-3.839,-1705.042
3.620,-0.616
2.671,0.630
-2.635,130.500
-2.945,96.469
-0.337,-0.015
-1.719,4.715
3.877,-0.801
-0.623,-0.155
0.051,-0.000
-3.959,-2213.979
-2.428,106.271
-3.032,63.569
-2.816,124.058
3.419,-0.369
2.890,0.343
-0.660,-0.189
3.978,-0.803
4.810,0.080
2.665,0.637
0.393,-0.013
0.474,-0.022
1.420,-0.088
-3.075,41.715
2.751,0.531
4.436,-0.340
2.249,0.810
-0.676,-0.206
-3.623,-869.606
-2.239,70.765
2.782,0.489
-1.300,-1.562
1.720,0.153
0.636,-0.047
2.208,0.784
2.194,0.772
-3.011,72.743
-4.222,-2912.565
-2.965,90.083
0.733,-0.063
-3.596,-783.568
-4.210,-2905.299
-1.173,-1.249
-2.754,129.967
1.227,-0.121
-2.294,81.529
-3.545,-636.573
2.943,0.270
-1.760,6.919
0.124,-0.000
-1.283,-1.533
-2.773,128.573
0.947,-0.096
-0.000,-0.000
1.500,-0.050
2.352,0.839
-2.755,129.906
-1.907,18.772
4.731,0.017
4.837,0.097
3.537,-0.520
4.391,-0.404
-1.688,3.387
1.790,0.245
-0.626,-0.157
-2.639,130.692
2.918,0.304
1.822,0.290
-1.434,-1.449
3.845,-0.791
1.145,-0.118
-2.971,87.930
2.401,0.835
-0.437,-0.041
-3.241,-86.768
4.623,-0.094
-1.855,13.795
3.770,-0.752
-4.936,2851.006
4.251,-0.592
1.297,-0.116
-4.593,-1268.797
-4.707,-58.093
-0.235,-0.004
3.201,-0.079
2.268,0.819
-3.224,-69.823
2.270,0.820
-3.403,-314.796
-0.856,-0.458
4.232,-0.615
4.644,-0.070
0.415,-0.015
-4.294,-2883.327
3.925,-0.807
-3.584,-746.658
1.715,0.148
-0.057,-0.000
1.670,0.095
1.863,0.350
-2.956,93.190
-1.588,0.353
-4.267,-2909.442
3.506,-0.482
-2.305,83.559
0.224,-0.002
2.474,0.807
-2.193,61.976
3.342,-0.268
-2.228,68.744
0.307,-0.006
-0.204,-0.002
-3.632,-898.453
3.472,-0.438
-2.022,33.096
-1.407,-1.539
4.823,0.088
-1.476,-1.199
-3.513,-551.143
-3.642,-932.410
-4.602,-1179.809
-3.422,-350.527
0.070,-0.000
-0.920,-0.580
-0.920,-0.580
2.535,0.766
0.571,-0.036
-1.238,-1.431
1.186,-0.120
4.252,-0.591
1.272,-0.119
3.097,0.060
4.401,-0.390
2.852,0.396
0.778,-0.070
0.506,-0.026
-1.884,16.446
-4.466,-2251.735
4.922,0.142
-4.459,-2298.353
-0.116,-0.000
3.313,-0.229
4.801,0.073
2.089,0.667
-4.884,2167.756
4.953,0.154
2.057,0.627
-0.464,-0.052
-0.692,-0.223
-2.487,115.673
-1.712,4.386
0.153,-0.000
3.002,0.188
3.371,-0.307
4.090,-0.751
4.281,-0.555
3.462,-0.425
3.406,-0.352
4.628,-0.089
3.601,-0.596
-1.391,-1.574
-3.957,-2204.564
2.900,0.329
1.789,0.244
-1.829,11.663
2.340,0.838
-1.141,-1.156
-3.895,-1945.506
4.145,-0.707
-2.056,38.251
2.421,0.830
3.152,-0.014
-2.256,74.044
3.809,-0.775
1.088,-0.113
-3.079,39.792
2.779,0.494
-1.105,-1.049
-1.667,2.578
-2.493,116.421
-3.933,-2106.971
-0.291,-0.008
-2.758,129.691
4.432,-0.346
3.928,-0.808
3.527,-0.508
4.971,0.160
-0.625,-0.156
0.067,-0.000
4.397,-0.395
-2.480,114.539
-0.688,-0.219
4.212,-0.638
3.626,-0.624
1.035,-0.108
2.518,0.779
2.786,0.485
-0.667,-0.196
-4.605,-1150.356
-3.250,-96.252
2.561,0.745
2.893,0.338
-1.787,8.626
0.995,-0.103
-4.232,-2916.169
3.591,-0.585
2.506,0.787
-0.369,-0.021
0.453,-0.019
-3.337,-206.868
-0.683,-0.214
0.580,-0.037
3.011,0.177
4.044,-0.779
-2.687,131.882
-2.906,107.260
0.758,-0.067
1.616,0.039
-4.967,3271.360
-3.814,-1597.815
1.194,-0.120
1.494,-0.053
-2.157,55.407
-4.619,-1017.269
1.151,-0.118
3.029,0.152
0.887,-0.087
3.493,-0.465
3.410,-0.358
1.545,-0.020
1.397,-0.096
0.393,-0.013
0.598,-0.040
-0.404,-0.031
-1.478,-1.187
-4.591,-1282.638
-3.868,-1826.516
1.510,-0.043
-3.440,-387.125
3.861,-0.797
-0.136,-0.000
-1.637,1.586
-2.094,44.414
-3.444,-394.912
1.643,0.066
-2.863,116.493
-4.634,-857.450
-2.448,109.681
-0.463,-0.052
4.818,0.085
-0.455,-0.048
1.425,-0.086
0.643,-0.048
-4.562,-1544.778
-4.026,-2471.781
2.421,0.830
1.537,-0.025
-4.336,-2804.823
-1.667,2.557
4.378,-0.422
2.280,0.824
2.428,0.827
-1.295,-1.554
2.126,0.709
2.590,0.717
4.332,-0.486
3.112,0.040
2.154,0.738
1.314,-0.114
-2.961,91.474
0.784,-0.071
2.817,0.443
0.640,-0.047
1.757,0.200
-1.436,-1.437
2.042,0.609
4.642,-0.072
-4.982,3488.657
-2.345,91.331
3.610,-0.606
-2.323,87.068
-2.538,122.292
-1.472,-1.232
1.391,-0.097
1.929,0.447
-0.915,-0.571
1.201,-0.120
4.671,-0.041
4.964,0.158
-1.506,-0.935
2.347,0.839
-3.383,-280.101
-2.457,111.102
4.152,-0.701
-2.263,75.455
2.314,0.834
-0.873,-0.489
-3.759,-1369.422
-1.661,2.341
2.368,0.839
3.547,-0.532
-1.122,-1.099
1.119,-0.116
3.028,0.154
0.093,-0.000
3.677,-0.675
1.005,-0.104
4.022,-0.789
-4.044,-2537.247
-2.638,130.640
-1.179,-1.267
0.853,-0.082
4.355,-0.455
-1.929,21.245
1.064,-0.111
-0.831,-0.414
-1.004,-0.772
-2.746,130.453
1.332,-0.111
-4.985,3524.709
-0.470,-0.055
-3.298,-153.403
-0.070,-0.000
-3.751,-1339.455
4.590,-0.133
3.079,0.085
-2.270,76.783
-2.769,128.946
-1.303,-1.566
-4.389,-2639.775
